Parent Name,Parent Id,Identifier,Company Name,Type,Relationship,Country/Region,Industry,Confidence Score (%),Last Update Date,Days Since Last Update,Freshness,Snippet Count,Revenue (USD),EQ Score,Implied Rating,fetch_time
Inmarsat Group Holdings Ltd,4295897579,4295903076,Boeing Co,Public,Customer,United States of America,Aerospace & Defense,0.662800219351219,2020-06-24,589,4,5,62286000000.0,15.0,CCC+,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,4298215323,Panasonic Avionics Corp,Private,Customer,United States of America,Aerospace & Defense,0.618784322612275,2018-12-05,1156,3,4,925130817.0,,,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,4295859031,Austrian Airlines AG,Private,Customer,Austria,Airlines,0.64286041008,2017-01-10,1850,1,4,2872641877.56,,,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,5050824860,Isotropic Systems Ltd,Private,Supplier,United Kingdom,Communications & Networking,0.3158,2019-05-08,1002,3,2,,,,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,4295883439,Capital A Berhad,Public,Customer,Malaysia,Airlines,0.3047104,2017-09-27,1590,2,2,1795229777.40123,9.0,B+,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,4296713193,Arianespace SASU,Private,Supplier,France,Government Administration Activities,0.29859848,2016-12-09,1882,1,2,1858359991.66897,,,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,4297144968,Space Exploration Technologies Corp,Private,Supplier,United States of America,Aerospace & Defense,0.28812344,2017-05-04,1736,1,2,2074345201.0,,,2022-02-03 18:48:00
Inmarsat Group Holdings Ltd,4295897579,4295860771,Maxar Technologies Inc,Public,Supplier,United States of America,Communications & Networking,0.25945952,2016-11-21,1900,1,2,1666000000.0,19.0,CCC,2022-02-03 18:48:00
Gol Linhas Aereas Inteligentes SA,4295859841,4295903076,Boeing Co,Public,Supplier,United States of America,Aerospace & Defense,0.997248913590528,2021-08-12,175,5,13,62286000000.0,15.0,CCC+,2022-02-03 12:48:00
Gol Linhas Aereas Inteligentes SA,4295859841,5040950687,Sabre Corp,Public,Supplier,United States of America,Software,0.57881724336,2021-09-15,141,5,3,1334100000.0,14.0,CCC+,2022-02-03 12:48:00
Diodes Inc,4295906188,4295891357,Hon Hai Precision Industry Co Ltd,Public,Customer,Taiwan,Electronic Equipment & Parts,0.32,2017-02-27,1802,1,2,182062311496.576,32.0,A-,2022-02-03 22:36:00
Diodes Inc,4295906188,4295891340,Delta Electronics Inc,Public,Customer,Taiwan,Electrical Components & Equipment,0.32,2017-02-27,1802,1,2,9602759949.52427,81.0,A+,2022-02-03 22:36:00
Diodes Inc,4295906188,4296420924,Latvijas Kugnieciba AS,Private,Customer,Latvia,Marine Freight & Logistics,0.56554799616,2015-11-06,2281,1,3,100029000.0,,,2022-02-03 22:36:00
Cablevision Systems Corp,4295903644,4295904853,AT&T Inc,Public,Supplier,United States of America,Wireless Telecommunications Services,0.974239899676848,2017-03-09,1792,1,8,168864000000.0,48.0,BB-,2022-02-03 18:54:00
Cablevision Systems Corp,4295903644,4298361946,Cellco Partnership,Private,Supplier,United States of America,Wireless Telecommunications Services,0.67278203172077,2017-03-09,1792,1,5,62131000000.0,,,2022-02-03 18:54:00
Cablevision Systems Corp,4295903644,4295905129,Tribune Media Co,Private,Supplier,United States of America,Broadcasting,0.574276113792,2015-11-03,2284,1,3,2009734000.0,,BB+,2022-02-03 18:54:00
Robert Bosch GmbH,4295869214,5040949425,Automic Software GmbH,Private,Supplier,Austria,Investment Holding Companies,0.31988,2016-12-13,1878,1,2,,,,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,5043321284,SAP SE,Public,Supplier,Germany,Software,0.28378312,2016-09-21,1961,1,2,32932441912.7076,53.0,A-,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4295864422,Great Wall Motor Co Ltd,Public,Supplier,China,Auto & Truck Manufacturers,0.300038,2021-08-27,160,5,2,14649061368.3766,76.0,BBB+,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4295869718,INTERSHOP Communications AG,Public,Supplier,Germany,Software,0.290324,2015-06-30,2410,1,2,38358903.5083403,21.0,A-,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4297721301,Open Kernel Labs Inc,Private,Supplier,United States of America,Software,0.30726928,2012-03-27,3600,1,2,,,,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4298475354,NXP Semiconductors NV,Public,Supplier,Netherlands,Semiconductors,0.6425318701056,2011-07-21,3850,1,4,11063000000.0,80.0,BBB-,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4297089638,Tesla Inc,Public,Customer,United States of America,Auto & Truck Manufacturers,0.31243504,2016-08-17,1996,1,2,53823000000.0,90.0,A-,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4295869227,Bayerische Motoren Werke AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.61143151701504,2017-03-17,1784,1,4,112993538410.671,32.0,BBB+,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4295869694,Mercedes-Benz Group AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.52904916576,2020-07-21,562,4,3,176138194955.17,43.0,BBB+,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4295914854,Rudolph Technologies Inc,Private,Supplier,United States of America,Industrial Machinery & Equipment,0.31614152,2015-06-22,2418,1,2,273784000.0,,A-,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,5000180282,SupplyOn AG,Private,Supplier,Germany,IT Services & Consulting,0.31409936,2021-05-06,273,5,2,77478518.2585552,,A+,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,5071148086,Emburse LLC,Private,Supplier,,Business Support Services,0.3038592,2021-10-25,101,5,2,,,,2022-02-03 13:08:00
Robert Bosch GmbH,4295869214,4295899121,Ceres Power Holdings PLC,Public,Supplier,United Kingdom,Renewable Energy Equipment & Services,0.27997832,2021-05-20,259,5,2,,3.0,BB-,2022-02-03 13:08:00
Jaguar Land Rover Automotive PLC,4298305589,4295860519,Novelis Inc,Private,Supplier,United States of America,Aluminum,0.5823354,2016-10-11,1941,1,3,,,,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4297850579,Unipart Logistics Ltd,Private,Supplier,United Kingdom,Ground Freight & Logistics,0.630289005876365,2022-01-06,28,5,4,250349347.598096,,BBB,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295903830,Dana Inc,Public,Supplier,United States of America,"Auto, Truck & Motorcycle Parts",0.30536,2018-03-22,1414,2,2,7106000000.0,23.0,B,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295861005,Jaguar Mining Inc,Public,Supplier,Canada,Gold,0.29309632,2017-11-23,1533,2,2,160247000.0,41.0,AAA,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295894179,Edf Energy Ltd,Private,Supplier,United Kingdom,Electric Utilities,0.30148432,2017-03-09,1792,1,2,9925268408.54229,,,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,5000030920,Magna Steyr AG & Co KG,Private,Supplier,Austria,Auto & Truck Manufacturers,0.2904604,2017-11-21,1535,2,2,,,AA-,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295897284,Unipart Group of Companies Ltd,Private,Supplier,United Kingdom,"Courier, Postal, Air Freight & Land-based Logistics",0.28922432,2020-03-02,703,4,2,1013229668.85909,,,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295881132,LG Corp,Public,Customer,Korea; Republic (S. Korea),Business Support Services,0.28144248,2021-07-19,199,5,2,4609903319.79127,52.0,AA-,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295861766,BlackBerry Ltd,Public,Supplier,Canada,Software,0.647358946256486,2019-04-19,1021,3,4,893000000.0,31.0,BB-,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295880095,TKJP Corp,Private,Supplier,Japan,"Auto, Truck & Motorcycle Parts",0.5455776,2017-09-22,1595,2,3,6130171725.82276,,BB,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295894743,GKN Ltd,Private,Supplier,United Kingdom,"Auto, Truck & Motorcycle Parts",0.27074616,2021-02-12,356,5,2,12463957149.1469,,BBB-,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4295882301,LG Innotek Co Ltd,Public,Supplier,Korea; Republic (S. Korea),Electronic Equipment & Parts,0.29039456,2021-07-19,199,5,2,13069348508.8576,44.0,BBB+,2022-02-03 17:40:00
Jaguar Land Rover Automotive PLC,4298305589,4296537668,FCE Bank PLC,Private,Customer,United Kingdom,Consumer Lending,0.561818302608,2018-09-18,1234,3,3,616058150.852234,,BBB+,2022-02-03 17:40:00
Solstad Offshore ASA,4295885551,4295964012,Vard Group AS,Private,Supplier,Norway,Shipbuilding,0.30462984,2013-02-26,3266,1,2,697596754.435837,,B+,2022-02-05 19:49:00
Solstad Offshore ASA,4295885551,4295859763,Petroleo Brasileiro SA Petrobras,Public,Customer,Brazil,Integrated Oil & Gas,0.704500877000476,2021-12-27,40,5,6,53262604610.2255,76.0,A-,2022-02-05 19:49:00
Bandwidth Inc,4297992780,4296841975,RingCentral Inc,Public,Customer,United States of America,Software,0.686999300593786,2021-09-09,147,5,5,1183657000.0,42.0,B+,2022-02-03 14:34:00
Bandwidth Inc,4297992780,4295859647,Global Crossing Ltd,Private,Supplier,Bermuda,Integrated Telecommunications Services,0.29790656,2019-05-03,1007,3,2,2609000000.0,,,2022-02-03 14:34:00
Bandwidth Inc,4297992780,5000300439,Maxcess Americas Inc,Private,Customer,United States of America,Industrial Machinery & Equipment,0.3194,2020-02-21,713,4,2,,,,2022-02-03 14:34:00
Bandwidth Inc,4297992780,5052546740,Republic Wireless Inc,Private,Supplier,,Wireless Telecommunications Services,0.29835752,2017-11-23,1533,2,2,,,,2022-02-03 14:34:00
Bandwidth Inc,4297992780,5052546740,Republic Wireless Inc,Private,Customer,,Wireless Telecommunications Services,0.669644639968627,2019-02-15,1084,3,5,,,,2022-02-03 14:34:00
Bandwidth Inc,4297992780,4298500369,Zoom Corp,Public,Customer,Japan,Computer & Electronics Retailers,0.31975992,2021-07-08,210,5,2,97637874.7200779,75.0,A+,2022-02-03 14:34:00
UACJ Corp,4295877342,4295905573,Apple Inc,Public,Customer,United States of America,Phones & Handheld Devices,1.0,2018-02-01,1465,2,1,365817000000.0,80.0,A,2022-02-05 19:41:00
Etihad Etisalat Company SJSC,4295887317,4298007736,Mobile Telecommunications Company Saudi Arabia SJSC,Public,Customer,Saudi Arabia,Wireless Telecommunications Services,0.549027003264,2014-12-21,2601,1,3,2106582384.59249,56.0,BBB-,2022-02-03 18:41:00
Etihad Etisalat Company SJSC,4295887317,4295890008,Telefonaktiebolaget LM Ericsson,Public,Supplier,Sweden,Communications & Networking,0.998592216696167,2021-08-18,169,5,14,27105020002.1621,95.0,A,2022-02-03 18:41:00
Etihad Etisalat Company SJSC,4295887317,4295907168,Microsoft Corp,Public,Customer,United States of America,Software,0.30811064,2021-08-18,169,5,2,168088000000.0,78.0,A,2022-02-03 18:41:00
Alibaba Group Holding Ltd,5000066483,4295871885,Chinasoft International Ltd,Public,Supplier,China,IT Services & Consulting,0.61780808600256,2020-08-26,527,4,4,2045243642.65912,91.0,A+,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295865240,ZTE Corp,Public,Supplier,China,Communications & Networking,0.563821596672,2013-11-14,3004,1,3,14714404731.4571,92.0,A-,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295869227,Bayerische Motoren Werke AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.31276,2019-01-08,1123,3,2,112993538410.671,32.0,BBB+,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295894762,InterContinental Hotels Group PLC,Public,Customer,United Kingdom,"Hotels, Motels & Cruise Lines",0.29653856,2018-11-15,1177,3,2,1757000000.0,90.0,A-,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4298160473,Mars Inc,Private,Customer,United States of America,Food Processing,0.2995904,2016-06-29,2046,1,2,42838770604.0,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4297712979,Youku Tudou Inc,Private,Supplier,China,Online Services,0.547358808576,2019-12-13,784,4,3,657104294.10244,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295905573,Apple Inc,Public,Customer,United States of America,Phones & Handheld Devices,0.506043210912,2020-04-10,665,4,3,365817000000.0,80.0,A,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295899948,Google LLC,Private,Supplier,United States of America,Online Services,0.2860808,2021-01-29,371,5,2,2151906718.0,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,5000059717,Black Ant Group Llp,Private,Customer,United Kingdom,Diversified Investment Services,0.2974976,2020-07-09,575,4,2,938485.16837889,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295904718,PepsiCo Inc,Public,Supplier,United States of America,Non-Alcoholic Beverages,0.30332912,2020-03-13,693,4,2,70372000000.0,66.0,BB-,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,5068308468,Tmall Group,Private,Customer,China,Department Stores,0.29617792,2020-07-09,575,4,2,,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,5041064571,JD.Com Inc,Public,Customer,China,Department Stores,0.55982219952,2021-08-10,178,5,3,108171102271.558,90.0,A+,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295864222,Alibaba.Com Ltd,Private,Customer,China,Online Services,0.27143296,2020-07-09,575,4,2,993183460.929473,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,5068308468,Tmall Group,Private,Supplier,China,Department Stores,0.27325952,2020-03-20,686,4,2,,,,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295871824,Haier Electronics Group Co Ltd,Private,Customer,Hong Kong,"Appliances, Tools & Housewares",0.585721399536,2019-08-29,890,4,3,10990086152.1914,,AA,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295906830,Intel Corp,Public,Supplier,United States of America,Semiconductors,0.577679428608,2021-10-27,100,5,3,79024000000.0,49.0,BBB,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295857851,Bubs Australia Ltd,Public,Customer,Australia,Food Processing,0.280396,2018-06-18,1327,2,2,29361831.9946865,12.0,BBB-,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4295903068,Ford Motor Co,Public,Customer,United States of America,Auto & Truck Manufacturers,1.0,2018-10-24,1199,3,4,127144000000.0,31.0,BB,2022-02-04 11:43:00
Alibaba Group Holding Ltd,5000066483,4296567561,YUNOS BROTHERS,Private,Customer,Pakistan,-,0.30593888,2016-10-26,1927,1,2,,,,2022-02-04 11:43:00
Maruti Suzuki India Ltd,4295872801,4295872161,Motherson Sumi Systems Ltd,Public,Supplier,India,"Auto, Truck & Motorcycle Parts",0.3081696,2014-08-04,2740,1,2,7730927975.99685,74.0,BBB+,2022-02-03 17:59:00
Maruti Suzuki India Ltd,4295872801,4295872671,Mahindra and Mahindra Ltd,Public,Customer,India,Auto & Truck Manufacturers,0.29414912,2019-03-04,1067,3,2,10009363227.0047,72.0,BBB,2022-02-03 17:59:00
United Company RUSAL Plc,5000619007,5000773406,En+ Group MKPAO,Public,Supplier,Russia,Aluminum,0.548009069376,2017-12-11,1518,2,3,,49.0,BBB+,2022-02-06 09:42:00
Steel Strips Wheels Ltd,4295872393,4295867376,Peugeot SA,Private,Customer,France,Auto & Truck Manufacturers,0.537593927232,2014-05-08,2828,1,3,83646523718.2374,,,2022-02-03 18:07:00
Tele2 AB,4295890035,5043342310,Transcom Worldwide AB,Private,Supplier,Sweden,Business Support Services,0.577154742528,2016-07-14,2030,1,3,636708715.279042,,B,2022-02-03 18:43:00
Tele2 AB,4295890035,4296273782,CSL DualCom Ltd,Private,Customer,United Kingdom,Business Support Services,0.6347026259328,2014-03-12,2885,1,4,,,,2022-02-03 18:43:00
Tele2 AB,4295890035,4295889865,Vattenfall AB,Private,Customer,Sweden,Multiline Utilities,0.569704774464,2014-06-18,2787,1,3,17326010454.1515,,A-,2022-02-03 18:43:00
Cablevision Systems Corp,4295903644,4295903026,Time Warner Cable Inc,Private,Supplier,United States of America,Broadcasting,0.315048,2011-03-04,3989,1,2,23697000000.0,,,2022-02-03 18:54:00
Cablevision Systems Corp,4295903644,4295904966,Sprint Communications Inc,Private,Supplier,United States of America,Wireless Telecommunications Services,0.543865920384,2017-03-09,1792,1,3,16891000000.0,,,2022-02-03 18:54:00
Cablevision Systems Corp,4295903644,4295912041,Frontier Communications Parent Inc,Public,Supplier,United States of America,Integrated Telecommunications Services,0.30554928,2015-02-25,2535,1,2,7155000000.0,,,2022-02-03 18:54:00
Cablevision Systems Corp,4295903644,4295868416,Orange SA,Public,Supplier,France,Integrated Telecommunications Services,0.29149856,2015-02-25,2535,1,2,48249690560.8553,42.0,BB+,2022-02-03 18:54:00
Ocado Group PLC,5000799571,5050308922,Gasrec Ltd,Private,Supplier,United Kingdom,Oil & Gas Refining and Marketing,0.56786771736,2022-01-07,30,5,3,,,,2022-02-06 09:45:00
Ocado Group PLC,5000799571,4295903182,Kroger Co,Public,Customer,United States of America,Food Retail & Distribution,0.999999931225925,2022-01-27,10,5,36,132498000000.0,98.0,BB-,2022-02-06 09:45:00
Tata Motors Ltd,4295872696,5073145149,Vijayawada Municipal Corp,Private,Customer,India,-,0.31459648,2020-11-09,451,4,2,,,,2022-02-03 17:48:00
Tata Motors Ltd,4295872696,5001037859,Kenneth Munro And Associates,Private,Supplier,United Kingdom,Business Support Services,0.28742504,2011-11-16,3732,1,2,,,,2022-02-03 17:48:00
Tata Motors Ltd,4295872696,4295905973,Cognizant Technology Solutions Corp,Public,Customer,United States of America,IT Services & Consulting,0.29815264,2018-07-18,1296,2,2,,72.0,A-,2022-02-03 17:48:00
Tata Motors Ltd,4295872696,4296797797,Microsoft Corporation (India) Pvt Ltd,Private,Supplier,India,Software,0.30357056,2017-02-16,1813,1,2,1244835024.79521,,,2022-02-03 17:48:00
Sprint Corp,5038061248,4295904853,AT&T Inc,Public,Customer,United States of America,Wireless Telecommunications Services,0.623168316797952,2019-02-08,1092,3,4,168864000000.0,48.0,BB-,2022-02-04 11:57:00
Sprint Corp,5038061248,4295904853,AT&T Inc,Public,Supplier,United States of America,Wireless Telecommunications Services,0.539036166144,2019-11-21,806,4,3,168864000000.0,48.0,BB-,2022-02-04 11:57:00
Sprint Corp,5038061248,4295905947,Ciena Corp,Public,Supplier,United States of America,Communications & Networking,0.54093972,2020-03-05,701,4,3,3620684000.0,75.0,A-,2022-02-04 11:57:00
Sprint Corp,5038061248,5000538060,MLS Co Ltd,Public,Customer,China,Semiconductors,0.28398008,2017-11-02,1555,2,2,2520984700.61255,49.0,A-,2022-02-04 11:57:00
Sprint Corp,5038061248,5001188210,Dinglong Culture Co Ltd,Public,Supplier,China,Entertainment Production,0.30317792,2011-11-15,3734,1,2,64383291.795149,1.0,BBB+,2022-02-04 11:57:00
Sprint Corp,5038061248,4295877094,SoftBank Group Corp,Public,Supplier,Japan,Wireless Telecommunications Services,0.53088346272,2018-04-30,1376,2,3,53099969092.1437,7.0,BB-,2022-02-04 11:57:00
Sprint Corp,5038061248,4295899948,Google LLC,Private,Customer,United States of America,Online Services,0.29972888,2019-02-25,1075,3,2,2151906718.0,,,2022-02-04 11:57:00
Sprint Corp,5038061248,5052505481,Inseego Corp,Public,Supplier,United States of America,Communications & Networking,0.31939968,2018-03-16,1421,2,2,313832000.0,14.0,B-,2022-02-04 11:57:00
Sprint Corp,5038061248,4295890008,Telefonaktiebolaget LM Ericsson,Public,Supplier,Sweden,Communications & Networking,0.28593032,2019-05-30,981,3,2,27105020002.1621,95.0,A,2022-02-04 11:57:00
Sprint Corp,5038061248,4295907706,Qualcomm Inc,Public,Supplier,United States of America,Semiconductors,0.294718,2018-11-27,1165,3,2,33566000000.0,68.0,BBB,2022-02-04 11:57:00
Sprint Corp,5038061248,4297039761,KM2 Solutions LLC,Private,Customer,United States of America,Business Support Services,0.559359563808,2019-09-27,861,4,3,6100000.0,,,2022-02-04 11:57:00
Sprint Corp,5038061248,4295903050,Airspan Networks Inc,Private,Supplier,United States of America,Wireless Telecommunications Services,0.30096256,2019-02-25,1075,3,2,70351000.0,,,2022-02-04 11:57:00
Sprint Corp,5038061248,4295905952,Cisco Systems Inc,Public,Supplier,United States of America,Communications & Networking,0.2817772,2017-12-05,1522,2,2,49818000000.0,66.0,A,2022-02-04 11:57:00
