entity1,entity2,rel,Confidence Score (%)
Volkswagen AG,Samsung Electronics Co Ltd,Supplier,0.977138671801519
Samsung Electronics Co Ltd,Xiaomi Corp,Supplier,0.27555648
Xiaomi Corp,Samsung Electronics Co Ltd,Supplier,0.999903156529749
Samsung Electronics Co Ltd,ZTE Corp,Supplier,0.29236288
ZTE Corp,Samsung Electronics Co Ltd,Supplier,0.3182
Sandisk LLC,Toshiba Corp,Supplier,0.973036667587661
Toshiba Corp,Sandisk LLC,Supplier,0.982635127676341
Toshiba Corp,Sandisk LLC,Supplier,0.98950467116758
Sandisk LLC,Western Digital Corp,Supplier,0.3043188
Western Digital Corp,Sandisk LLC,Supplier,0.2671472
Sapura Energy Bhd,Seadrill Ltd,Supplier,0.5797187616
Seadrill Ltd,Sapura Energy Bhd,Supplier,0.2825864
Sapura Energy Bhd,Seadrill Ltd (HAMILTON),Supplier,0.5797187616
Seadrill Ltd (HAMILTON),Sapura Energy Bhd,Supplier,0.2825864
Saudi Arabian Oil Co,Subsea 7 SA,Supplier,0.570524433888
Subsea 7 SA,Saudi Arabian Oil Co,Supplier,0.28422512
Saudi Arabian Oil Co,TechnipFMC PLC,Supplier,0.29080808
TechnipFMC PLC,Saudi Arabian Oil Co,Supplier,0.52499511552
Saudi Arabian Oil Co,TotalEnergies SE,Supplier,0.27925424
TotalEnergies SE,Saudi Arabian Oil Co,Supplier,0.2880788
Schlumberger NV,Transocean Ltd,Supplier,0.26579904
Transocean Ltd,Schlumberger NV,Supplier,0.676171679065375
Schneider Electric SE,United Parcel Service Inc,Supplier,0.28362
United Parcel Service Inc,Schneider Electric SE,Supplier,0.540088902144
Seadrill Ltd (HAMILTON),Sembcorp Marine Ltd,Supplier,0.660799466309402
Sembcorp Marine Ltd,Seadrill Ltd (HAMILTON),Supplier,0.546873108384
Seadrill Management As,Seadrill Partners LLC,Supplier,0.316634
Seadrill Partners LLC,Seadrill Management As,Supplier,0.586917982848
Sembcorp Marine Ltd,Transocean Ltd,Supplier,0.29358496
Transocean Ltd,Sembcorp Marine Ltd,Supplier,0.29689272
Sharp Corp,Toshiba Corp,Supplier,0.27382384
Toshiba Corp,Sharp Corp,Supplier,0.28299256
Shell Midstream Partners LP,Shell PLC,Supplier,0.5569361664
Shell PLC,Shell Midstream Partners LP,Supplier,0.561734459904
Shell PLC,Socar Trading SA,Supplier,0.576126814656
Socar Trading SA,Shell PLC,Supplier,0.556718559024
Shell PLC,Trafigura Group Pte Ltd,Supplier,0.640283691909811
Trafigura Group Pte Ltd,Shell PLC,Supplier,0.28620192
Shell PLC,Trafigura Ltd,Supplier,0.3107684
Trafigura Ltd,Shell PLC,Supplier,0.587459423808
Shell PLC,Trafigura Pte Ltd,Supplier,0.999999157573412
Trafigura Pte Ltd,Shell PLC,Supplier,0.999999422209481
Shell PLC,Transocean Ltd,Supplier,0.973858448102601
Transocean Ltd,Shell PLC,Supplier,0.690140733958454
Shell PLC,Unipec America Inc,Supplier,0.999994847741084
Unipec America Inc,Shell PLC,Supplier,0.99643967925511
Shenandoah Telecommunications Co,Sprint Communications Inc,Supplier,0.998462745738752
Sprint Communications Inc,Shenandoah Telecommunications Co,Supplier,0.999838069598549
Shenandoah Telecommunications Co,Sprint Corp,Supplier,0.968084062244971
Sprint Corp,Shenandoah Telecommunications Co,Supplier,0.976429281795385
SoftBank Group Corp,Sprint Communications Inc,Supplier,0.634379849123328
Sprint Communications Inc,SoftBank Group Corp,Supplier,0.704041211430782
SoftBank Group Corp,WeWork Companies Inc,Supplier,0.30408128
WeWork Companies Inc,SoftBank Group Corp,Supplier,0.978419693312307
Sony Electronics Inc,Sony Group Corp,Supplier,0.26240432
Sony Group Corp,Sony Electronics Inc,Supplier,0.26951296
Southwest Airlines Co,Travelport Worldwide Ltd,Supplier,0.28510232
Travelport Worldwide Ltd,Southwest Airlines Co,Supplier,0.26812528
Space Exploration Technologies Corp,Tesla Inc,Supplier,0.563646758016
Tesla Inc,Space Exploration Technologies Corp,Supplier,0.554531930112
Sprint Communications Inc,Telenav Inc,Supplier,0.999990350433086
Telenav Inc,Sprint Communications Inc,Supplier,0.71367652290701
Sprint Communications Inc,Virgin Mobile Telecoms Ltd,Supplier,0.634695237935309
Virgin Mobile Telecoms Ltd,Sprint Communications Inc,Supplier,0.5627543952
Sprint Corp,T-Mobile US Inc,Supplier,0.993243319077063
T-Mobile US Inc,Sprint Corp,Supplier,0.999748735351716
Sprint Corp,Telefonaktiebolaget LM Ericsson,Supplier,0.28593032
Telefonaktiebolaget LM Ericsson,Sprint Corp,Supplier,0.29447856
Sprint Corp,Verizon Communications Inc,Supplier,0.31032608
Verizon Communications Inc,Sprint Corp,Supplier,0.29082064
Sprint/United Management Co,Telenav Inc,Supplier,0.2944448
Telenav Inc,Sprint/United Management Co,Supplier,0.54182430696
Stellantis NV,Tesla Inc,Supplier,0.31144416
Tesla Inc,Stellantis NV,Supplier,0.30224448
Strattec Security Corp,Vast LLC,Supplier,0.56036076288
Vast LLC,Strattec Security Corp,Supplier,0.31152792
Subsea 7 SA,TechnipFMC PLC,Supplier,0.625144671197414
TechnipFMC PLC,Subsea 7 SA,Supplier,0.26443144
Subsea 7 SA,Woodside Petroleum Ltd,Supplier,0.29301984
Woodside Petroleum Ltd,Subsea 7 SA,Supplier,0.29178992
Suzuki Motor Corp,Toyota Kirloskar Motor Pvt Ltd,Supplier,0.576215078976
Toyota Kirloskar Motor Pvt Ltd,Suzuki Motor Corp,Supplier,0.636630145392
Suzuki Motor Corp,Toyota Motor Corporation Australia Ltd,Supplier,0.645461835088512
Toyota Motor Corporation Australia Ltd,Suzuki Motor Corp,Supplier,0.560190770016
Suzuki Motor Corp,Volkswagen AG,Supplier,0.311632
Volkswagen AG,Suzuki Motor Corp,Supplier,0.533501735424
Synchronoss Technologies Inc,Verizon Communications Inc,Supplier,0.30591456
Verizon Communications Inc,Synchronoss Technologies Inc,Supplier,0.99983768332223
T-Mobile US Inc,Verizon Communications Inc,Supplier,0.634322119946765
Verizon Communications Inc,T-Mobile US Inc,Supplier,0.710222647799126
TDC Holding A/S,Telefonaktiebolaget LM Ericsson,Supplier,0.3142004
Telefonaktiebolaget LM Ericsson,TDC Holding A/S,Supplier,0.28956032
TWDC Enterprises 18 Corp,Tfcf Corp,Supplier,0.29940672
Tfcf Corp,TWDC Enterprises 18 Corp,Supplier,0.26936624
Tech Mahindra Ltd,Telefonica Germany GmbH & Co OHG,Supplier,0.28386176
Telefonica Germany GmbH & Co OHG,Tech Mahindra Ltd,Supplier,0.544703461632
Telefonaktiebolaget LM Ericsson,Telia Company AB,Supplier,0.30963008
Telia Company AB,Telefonaktiebolaget LM Ericsson,Supplier,0.996969338821525
Telefonaktiebolaget LM Ericsson,Telstra Corporation Ltd,Supplier,0.619314855305011
Telstra Corporation Ltd,Telefonaktiebolaget LM Ericsson,Supplier,0.975418266389649
Telefonaktiebolaget LM Ericsson,Uktv Media Holdings Ltd,Supplier,0.30378144
Uktv Media Holdings Ltd,Telefonaktiebolaget LM Ericsson,Supplier,0.554665837248
Telenor ASA,VEON Ltd,Supplier,0.990885974246101
VEON Ltd,Telenor ASA,Supplier,0.690153511211277
Telesat Corp,ViaSat Inc,Supplier,0.25947752
ViaSat Inc,Telesat Corp,Supplier,0.55140183744
Telia Company AB,Xplora Technologies AS,Supplier,0.30946912
Xplora Technologies AS,Telia Company AB,Supplier,0.3035384
Teradici Corp,VMware Inc,Supplier,0.2803424
VMware Inc,Teradici Corp,Supplier,0.52736854944
Tesco PLC,Walmart Inc,Supplier,0.28090112
Walmart Inc,Tesco PLC,Supplier,0.2818196
Tesla Inc,United Parcel Service Inc,Supplier,0.28683392
United Parcel Service Inc,Tesla Inc,Supplier,0.58309349088
Time Warner Cable Inc,Verizon Communications Inc,Supplier,0.31505696
Verizon Communications Inc,Time Warner Cable Inc,Supplier,0.26975264
Toshiba Corp,Vuzix Corp,Supplier,0.55038782064
Vuzix Corp,Toshiba Corp,Supplier,0.31771616
Toshiba Corp,Western Digital Corp,Supplier,0.706030629752349
Western Digital Corp,Toshiba Corp,Supplier,0.55719189192
Toshiba Memory Corp (Pre-Merger),Western Digital Corp,Supplier,0.27765312
Western Digital Corp,Toshiba Memory Corp (Pre-Merger),Supplier,0.3042392
Toyota Motor Corp,Uber Technologies Inc,Supplier,0.304772
Uber Technologies Inc,Toyota Motor Corp,Supplier,0.5588088936
Travelport Worldwide Ltd,United Airlines Inc,Supplier,0.28094072
United Airlines Inc,Travelport Worldwide Ltd,Supplier,0.3070496
Trend Micro Inc,VMware Inc,Supplier,0.2843516
VMware Inc,Trend Micro Inc,Supplier,0.29962688
United Microelectronics Corp,Xilinx Inc,Supplier,0.2879288
Xilinx Inc,United Microelectronics Corp,Supplier,0.6448785157056
United States Postal Service,VSE Corp,Supplier,0.541243407072
VSE Corp,United States Postal Service,Supplier,0.598613673216
United States Postal Service,Workhorse Group Inc,Supplier,0.549139999296
Workhorse Group Inc,United States Postal Service,Supplier,0.28836
VLM Airlines TCAB NV,WestJet Airlines Ltd,Supplier,0.30126704
WestJet Airlines Ltd,VLM Airlines TCAB NV,Supplier,0.586267464
VMware Inc,VMware vCloud Service GK,Supplier,0.2918084
VMware vCloud Service GK,VMware Inc,Supplier,0.624121783469875
VOLVO CARS MIDORI,Volvo AB,Supplier,0.30368
Volvo AB,VOLVO CARS MIDORI,Supplier,0.31164656
Verizon Communications Inc,Vodafone Group PLC,Supplier,0.671491190954739
Vodafone Group PLC,Verizon Communications Inc,Supplier,0.613667943774566
Verizon Communications Inc,Windstream Bv Holdings LLC,Supplier,0.28368896
Windstream Bv Holdings LLC,Verizon Communications Inc,Supplier,0.2887408
Virgin Media Inc,Vodafone Group PLC,Supplier,0.728567471054198
Vodafone Group PLC,Virgin Media Inc,Supplier,0.54618875904
Vishay Intertechnology Inc,Vishay Precision Group Inc,Supplier,0.56258759424
Vishay Precision Group Inc,Vishay Intertechnology Inc,Supplier,0.555765902976
Visteon Corp,Volkswagen AG,Supplier,0.2876684
Volkswagen AG,Visteon Corp,Supplier,0.674135750180463
Vodafone Group PLC,Vodafone Qatar PQSC,Supplier,0.966757707055266
Vodafone Qatar PQSC,Vodafone Group PLC,Supplier,0.712687614700472
Walmart Inc,eBay Inc,Supplier,0.29863392
eBay Inc,Walmart Inc,Supplier,0.28917776
Walmart Inc,elf Beauty Inc,Supplier,0.576541763328
elf Beauty Inc,Walmart Inc,Supplier,0.2832416
Wistron Corp,Xplore Technologies Corp,Supplier,0.554838657024
Xplore Technologies Corp,Wistron Corp,Supplier,0.2707024
XPO CNW Inc,XPO Logistics Inc,Supplier,0.28654464
XPO Logistics Inc,XPO CNW Inc,Supplier,0.554556690624
