id_	start_sent	end_sent	relation	entity1_full	entity2_full	num_sentence	article	date_publish	source_domain	e1	e2	sentence_range	id	num_chars	num_tokens	Confidence Score (%)	e2_count	epair_count	companies_in_text	weak_label	prob_label	KB_label	text_with_marker	most_conf	pair	split	entity1	entity2	text
788ba6a326e7b2d0a934399e386a89851615749e6e3733cfa63ce4ddedf568e9_20121128195923_www.reuters.com_GeneMotoCo_AllyFinaInc	0	0	Supplier	General Motors Co	Ally Financial Inc	1	788ba6a326e7b2d0a934399e386a89851615749e6e3733cfa63ce4ddedf568e9	2012-11-28 19:59:23	www.reuters.com	GeneMotoCo	AllyFinaInc	0|0	788ba6a326e7b2d0a934399e386a89851615749e6e3733cfa63ce4ddedf568e9_20121128195923_www.reuters.com_GeneMotoCo_AllyFinaInc_0|0	251	39	0.55141242384	18.0	18	2	-1	0.5	1	Nov 28 - Fitch Ratings has placed General Motors Financial Company, Inc.'s 'BB' long-term Issuer Default Rating on Rating Watch Positive, following the company's announcement on Nov. 21, 2012, that it has entered into an agreement with [Ally Financial].	True	General Motors Co|Ally Financial Inc	0	GM	Ally Financial	Nov 28 - Fitch Ratings has placed General Motors Financial Company, Inc.'s 'BB' long-term Issuer Default Rating on Rating Watch Positive, following the company's announcement on Nov. 21, 2012, that it has entered into an agreement with Ally Financial.
c5926b438c2ede38077f9e71692ffa7f460d3d0b38e57f1edf220da1458574a2_20190906030138_www.reuters.com_GeneMotoCo_AlphInc	1	1	NA	General Motors Co	Alphabet Inc	1	c5926b438c2ede38077f9e71692ffa7f460d3d0b38e57f1edf220da1458574a2	2019-09-06 03:01:38	www.reuters.com	GeneMotoCo	AlphInc	1|1	c5926b438c2ede38077f9e71692ffa7f460d3d0b38e57f1edf220da1458574a2_20190906030138_www.reuters.com_GeneMotoCo_AlphInc_1|1	279	42	0.0	2412.0	192	2	0	0.3032651365564934	0	General Motors said on Thursday it will use embedded Google technology to power navigation, voice activated controls and other vehicle infotainment functions starting in 2021, in a win for [Alphabet] in the race with Amazon.com and other technology companies to control dashboards.	True	General Motors Co|Alphabet Inc	0	GM	Alphabet	General Motors said on Thursday it will use embedded Google technology to power navigation, voice activated controls and other vehicle infotainment functions starting in 2021, in a win for Alphabet in the race with Amazon.com and other technology companies to control dashboards.
00f1ba81e4c9ec9445611718e56407eb3d0bb0a391e083ce72aeadb588ec268c_20181203134919_www.reuters.com_GeneMotoCo_BaidInc	20	21	NA	General Motors Co	Baidu Inc	2	00f1ba81e4c9ec9445611718e56407eb3d0bb0a391e083ce72aeadb588ec268c	2018-12-03 13:49:19	www.reuters.com	GeneMotoCo	BaidInc	20|21	00f1ba81e4c9ec9445611718e56407eb3d0bb0a391e083ce72aeadb588ec268c_20181203134919_www.reuters.com_GeneMotoCo_BaidInc_20|21	296	50	0.0	68.0	10	2	0	0.1640428340892637	0	U.S.-listed Chinese stocks rallied, with heavyweights Alibaba Group Holdings Ltd, JD.com Inc and [Baidu] all up nearly 5 percent. The Institute for Supply Management report, due at 10 a.m. ET , is expected to show its index of national factory activity fell to 57.6 last month from 57.7 in October.	True	General Motors Co|Baidu Inc	0	GM	Baidu	U.S.-listed Chinese stocks rallied, with heavyweights Alibaba Group Holdings Ltd, JD.com Inc and Baidu all up nearly 5 percent. The Institute for Supply Management report, due at 10 a.m. ET , is expected to show its index of national factory activity fell to 57.6 last month from 57.7 in October.
d609986862ab8f0a2933720178880b0cb5259f5a90b297520f24f7269e097ea7_20150913190228_uk.reuters.com_GeneMotoCo_FCAUSLLC	0	1	NA	General Motors Co	FCA US LLC	2	d609986862ab8f0a2933720178880b0cb5259f5a90b297520f24f7269e097ea7	2015-09-13 19:02:28	uk.reuters.com	GeneMotoCo	FCAUSLLC	0|1	d609986862ab8f0a2933720178880b0cb5259f5a90b297520f24f7269e097ea7_20150913190228_uk.reuters.com_GeneMotoCo_FCAUSLLC_0|1	273	44	0.0		13	3	0	0.2571963967378184	0	DETROIT Fiat Chrysler Automobiles  is the target company in labor negotiations between the United Auto Workers union and the three Detroit automakers, the UAW said on Sunday. Contracts for all three of the Detroit automakers, including Ford and {GM} expire late Monday night.	True	General Motors Co|FCA US LLC	0	GM	FCA	DETROIT Fiat Chrysler Automobiles  is the target company in labor negotiations between the United Auto Workers union and the three Detroit automakers, the UAW said on Sunday. Contracts for all three of the Detroit automakers, including Ford and GM expire late Monday night.
58c5d2c02a9e75ecbda232f0b839d3711f59e053bf0b46b1f6b0d3b223e9d805_20160909212128_www.reuters.com_GeneMotoCo_FordMotoCo	72	72	Supplier	General Motors Co	Ford Motor Co	1	58c5d2c02a9e75ecbda232f0b839d3711f59e053bf0b46b1f6b0d3b223e9d805	2016-09-09 21:21:28	www.reuters.com	GeneMotoCo	FordMotoCo	72|72	58c5d2c02a9e75ecbda232f0b839d3711f59e053bf0b46b1f6b0d3b223e9d805_20160909212128_www.reuters.com_GeneMotoCo_FordMotoCo_72|72	359	58	0.982268787359915	3930.0	2910	2	0	0.0729311291487519	1	, moved at 3:47 p.m., by David Shepardson, 618 words) [Ford] to buy San Francisco shuttle service in mobility push SAN FRANCISCO - [Ford] said on Friday it would acquire San Francisco-based shuttle service Chariot, with plans to expand the service globally, another step in the carmaker's efforts to expands beyond auto manufacturing to become a mobility company.	True	General Motors Co|Ford Motor Co	0	GM	Ford	, moved at 3:47 p.m., by David Shepardson, 618 words) Ford to buy San Francisco shuttle service in mobility push SAN FRANCISCO - Ford said on Friday it would acquire San Francisco-based shuttle service Chariot, with plans to expand the service globally, another step in the carmaker's efforts to expands beyond auto manufacturing to become a mobility company.
7e1b98396f6004a3ee9f48c08215fd3de160d4f8ca5c9af50e1a98b22e0d6059_20110921131610_uk.reuters.com_GeneMotoCo_OracCorp	9	10	NA	General Motors Co	Oracle Corp	2	7e1b98396f6004a3ee9f48c08215fd3de160d4f8ca5c9af50e1a98b22e0d6059	2011-09-21 13:16:10	uk.reuters.com	GeneMotoCo	OracCorp	9|10	7e1b98396f6004a3ee9f48c08215fd3de160d4f8ca5c9af50e1a98b22e0d6059_20110921131610_uk.reuters.com_GeneMotoCo_OracCorp_9|10	280	38	0.0	806.0	19	2	0	0.3032651365564934	0	 Economists polled by Reuters predicted a 1.4 percent increase for August, following a 3.5 percent decline in July. [Oracle] ORCL.O forecast higher-than-expected current-quarter earnings and robust software sales, reassuring investors that global technology spending was holding up.	True	General Motors Co|Oracle Corp	0	GM	Oracle	 Economists polled by Reuters predicted a 1.4 percent increase for August, following a 3.5 percent decline in July. Oracle ORCL.O forecast higher-than-expected current-quarter earnings and robust software sales, reassuring investors that global technology spending was holding up.
fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e_20210921102444_www.reuters.com_GeneMotoCo_StelNV	7	7	NA	General Motors Co	Stellantis NV	1	fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e	2021-09-21 10:24:44	www.reuters.com	GeneMotoCo	StelNV	7|7	fc836c24c9c7ffc89242d85840ac35049fac3f94cf485fad3a0c71d4bc2c3c5e_20210921102444_www.reuters.com_GeneMotoCo_StelNV_7|7	237	47	0.0	33.0	29	4	0	0.3032651365564934	0	The new investigation includes vehicles assembled by Honda Motor Co , Ford , Toyota , {GM} , Nissan Motor , Subaru , Tesla , Ferrari NV , Nissan Motor , Mazda , Daimler AG , BMW Chrysler ), Porsche Cars , Jaguar Land Rover ), among others.	True	General Motors Co|Stellantis NV	0	GM	Stellantis	The new investigation includes vehicles assembled by Honda Motor Co , Ford , Toyota , GM , Nissan Motor , Subaru , Tesla , Ferrari NV , Nissan Motor , Mazda , Daimler AG , BMW Chrysler ), Porsche Cars , Jaguar Land Rover ), among others.
3ac4f90289db43b5ce0d528be3f8b86a6666106a705a823196fd1ed811370fc1_20121127204907_www.reuters.com_GeneMotoCo_SuzuMotoCorp	26	26	NA	General Motors Co	Suzuki Motor Corp	1	3ac4f90289db43b5ce0d528be3f8b86a6666106a705a823196fd1ed811370fc1	2012-11-27 20:49:07	www.reuters.com	GeneMotoCo	SuzuMotoCorp	26|26	3ac4f90289db43b5ce0d528be3f8b86a6666106a705a823196fd1ed811370fc1_20121127204907_www.reuters.com_GeneMotoCo_SuzuMotoCorp_26|26	112	19	0.0	236.0	14	2	0	0.3032651365564934	0	The county's largest employers, Toyota and CAMI , increased capacity and added new shifts in the past two years.	True	General Motors Co|Suzuki Motor Corp	0	GM	Suzuki	The county's largest employers, Toyota and CAMI , increased capacity and added new shifts in the past two years.
b367f747fb3005569ac249a5cae1166b01c371676f2f4f91fa942f749c5532aa_20120806200039_uk.reuters.com_GeneMotoCo_TimeWarnInc	0	1	NA	General Motors Co	Time Warner Inc	2	b367f747fb3005569ac249a5cae1166b01c371676f2f4f91fa942f749c5532aa	2012-08-06 20:00:39	uk.reuters.com	GeneMotoCo	TimeWarnInc	0|1	b367f747fb3005569ac249a5cae1166b01c371676f2f4f91fa942f749c5532aa_20120806200039_uk.reuters.com_GeneMotoCo_TimeWarnInc_0|1	154	24	0.0	866.0	14	2	0	0.3032651365564934	0	 Aug 6 The following bids, mergers, acquisitions and disposals involving European, U.S., Canadian and Asian companies were reported by 2000 {GM}T on Monday.	True	General Motors Co|Time Warner Inc	0	GM	Time Warner	 Aug 6 The following bids, mergers, acquisitions and disposals involving European, U.S., Canadian and Asian companies were reported by 2000 GMT on Monday.
789636aa3ea92823c86d1c48bce089402f187410934b66884643669913e6cb35_20170626195805_uk.reuters.com_GeneMotoCo_ToshCorp	0	1	NA	General Motors Co	Toshiba Corp	2	789636aa3ea92823c86d1c48bce089402f187410934b66884643669913e6cb35	2017-06-26 19:58:05	uk.reuters.com	GeneMotoCo	ToshCorp	0|1	789636aa3ea92823c86d1c48bce089402f187410934b66884643669913e6cb35_20170626195805_uk.reuters.com_GeneMotoCo_ToshCorp_0|1	303	54	0.0	896.0	6	3	0	2.861465967603044e-06	0	 June 26 - The following bids, mergers, acquisitions and disposals were reported by 2000 {GM}T on Monday: ** {GM} now expects the charge for its sale of Opel to Peugeot to reach $5.5 billion versus its previous estimate of $4.5 billion due to additional costs associated with the deal, a top executive said.	True	General Motors Co|Toshiba Corp	0	GM	Toshiba	 June 26 - The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Monday: ** GM now expects the charge for its sale of Opel to Peugeot to reach $5.5 billion versus its previous estimate of $4.5 billion due to additional costs associated with the deal, a top executive said.
c9d9531efd046ce609ddf34a3b7828e2226080e84f9d9ed3bbc73a460c881608_20160318013942_www.reuters.com_HPInc_HewlPackEnteCo	2	2	Supplier	HP Inc	Hewlett Packard Enterprise Co	1	c9d9531efd046ce609ddf34a3b7828e2226080e84f9d9ed3bbc73a460c881608	2016-03-18 01:39:42	www.reuters.com	HPInc	HewlPackEnteCo	2|2	c9d9531efd046ce609ddf34a3b7828e2226080e84f9d9ed3bbc73a460c881608_20160318013942_www.reuters.com_HPInc_HewlPackEnteCo_2|2	270	41	0.997661010680393	59.0	34	2	1	0.5	1	REUTERS/Brendan McDermid MUMBAI - Blackstone Group LP is nearing a deal to acquire [Hewlett Packard Enterprise]'s  controlling stake worth about $940 million in Indian IT outsourcing services provider MphasiS Ltd , according to three sources directly involved in the deal.	True	HP Inc|Hewlett Packard Enterprise Co	0	HP	Hewlett Packard Enterprise	REUTERS/Brendan McDermid MUMBAI - Blackstone Group LP is nearing a deal to acquire Hewlett Packard Enterprise's  controlling stake worth about $940 million in Indian IT outsourcing services provider MphasiS Ltd , according to three sources directly involved in the deal.
05097ea982dae3e0bfdf65cb04660b13b4f8f06d8b0cde2ca27280813ae1a99f_20171122105900_uk.reuters.com_HPInc_HewlPackEnteCo	0	0	Supplier	HP Inc	Hewlett Packard Enterprise Co	1	05097ea982dae3e0bfdf65cb04660b13b4f8f06d8b0cde2ca27280813ae1a99f	2017-11-22 10:59:00	uk.reuters.com	HPInc	HewlPackEnteCo	0|0	05097ea982dae3e0bfdf65cb04660b13b4f8f06d8b0cde2ca27280813ae1a99f_20171122105900_uk.reuters.com_HPInc_HewlPackEnteCo_0|0	208	35	0.997661010680393	59.0	34	2	-1	0.5	1	 - Meg Whitman on Tuesday announced that she will step down as chief executive of [Hewlett Packard Enterprise] , ending a 6-year tenure that included overseeing one of the biggest corporate breakups in history.	True	HP Inc|Hewlett Packard Enterprise Co	0	HP	Hewlett Packard Enterprise	 - Meg Whitman on Tuesday announced that she will step down as chief executive of Hewlett Packard Enterprise , ending a 6-year tenure that included overseeing one of the biggest corporate breakups in history.
4c5728dbaf24c37b9004b6e78e6df9ea9e61706c59666cf66a756d7eea4f204e_20160525224639_www.reuters.com_HPInc_HewlPackEnteCo	14	14	Supplier	HP Inc	Hewlett Packard Enterprise Co	1	4c5728dbaf24c37b9004b6e78e6df9ea9e61706c59666cf66a756d7eea4f204e	2016-05-25 22:46:39	www.reuters.com	HPInc	HewlPackEnteCo	14|14	4c5728dbaf24c37b9004b6e78e6df9ea9e61706c59666cf66a756d7eea4f204e_20160525224639_www.reuters.com_HPInc_HewlPackEnteCo_14|14	181	28	0.997661010680393	59.0	34	2	-1	0.5	1	The other company, [Hewlett Packard Enterprise] , announced on Tuesday that it would be spinning off and merging its struggling IT services business with Computer Sciences Corp CSC.N.	True	HP Inc|Hewlett Packard Enterprise Co	0	HP	Hewlett Packard Enterprise	The other company, Hewlett Packard Enterprise , announced on Tuesday that it would be spinning off and merging its struggling IT services business with Computer Sciences Corp CSC.N.
a8b8f287b88899d978518c0aac0feeefa2dc0d8c3a6f18f5e9e3ffe2f20d1915_20160908161422_www.reuters.com_HPInc_HewlPackEnteCo	18	18	Supplier	HP Inc	Hewlett Packard Enterprise Co	1	a8b8f287b88899d978518c0aac0feeefa2dc0d8c3a6f18f5e9e3ffe2f20d1915	2016-09-08 16:14:22	www.reuters.com	HPInc	HewlPackEnteCo	18|18	a8b8f287b88899d978518c0aac0feeefa2dc0d8c3a6f18f5e9e3ffe2f20d1915_20160908161422_www.reuters.com_HPInc_HewlPackEnteCo_18|18	251	41	0.997661010680393	59.0	34	2	-1	0.5	1	A message on the home page of Micro Focus' website announces that [Hewlett Packard Enterprise] will spin off and merge its non-core software assets with Britain's Micro Focus International Plc in a deal worth $8.8 billion, in Britain, September 8, 2016.	True	HP Inc|Hewlett Packard Enterprise Co	0	HP	Hewlett Packard Enterprise	A message on the home page of Micro Focus' website announces that Hewlett Packard Enterprise will spin off and merge its non-core software assets with Britain's Micro Focus International Plc in a deal worth $8.8 billion, in Britain, September 8, 2016.
75305c175b68de8cd4576f4c5c13a14b318daec73a63dc1e6ea941be2a4753a5_20200221183539_www.reuters.com_HPInc_SaleInc	2	3	Supplier	HP Inc	Salesforce.Com Inc	2	75305c175b68de8cd4576f4c5c13a14b318daec73a63dc1e6ea941be2a4753a5	2020-02-21 18:35:39	www.reuters.com	HPInc	SaleInc	2|3	75305c175b68de8cd4576f4c5c13a14b318daec73a63dc1e6ea941be2a4753a5_20200221183539_www.reuters.com_HPInc_SaleInc_2|3	196	27	0.30796096	5.0	4	2	1	0.9999999996977564	1	{HP} Earnings Release 24-Feb-2020 AMC KEYS.N Keysight Q1 2020 Keysight Earnings Release 25-Feb-2020 AMC PSA.N Public Storage Q4 2019 Public Storage Earnings Release 25-Feb-2020 AMC CRM.N Salesforce.	True	HP Inc|Salesforce.Com Inc	0	HP	Salesforce.Com	HP Earnings Release 24-Feb-2020 AMC KEYS.N Keysight Q1 2020 Keysight Earnings Release 25-Feb-2020 AMC PSA.N Public Storage Q4 2019 Public Storage Earnings Release 25-Feb-2020 AMC CRM.N Salesforce.
9a1eaaa0ee3bc829ea4d641b0b30383a4b61ba6ea67c0d8559dee4043aafac90_20150722203107_uk.reuters.com_HallCo_AT&TInc	0	1	NA	Halliburton Co	AT&T Inc	2	9a1eaaa0ee3bc829ea4d641b0b30383a4b61ba6ea67c0d8559dee4043aafac90	2015-07-22 20:31:07	uk.reuters.com	HallCo	AT&TInc	0|1	9a1eaaa0ee3bc829ea4d641b0b30383a4b61ba6ea67c0d8559dee4043aafac90_20150722203107_uk.reuters.com_HallCo_AT&TInc_0|1	309	52	0.0	4005.0	14	3	0	2.900032387268708e-07	0	 July 22 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Wednesday: ** [AT&T] is close to wrapping up its deal to buy DirecTV as U.S. telecom and antitrust regulators signaled a green light for the $48.5 billion merger that would create the country's largest pay-TV company.	True	Halliburton Co|AT&T Inc	0	Halliburton	AT&T	 July 22 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Wednesday: ** AT&T is close to wrapping up its deal to buy DirecTV as U.S. telecom and antitrust regulators signaled a green light for the $48.5 billion merger that would create the country's largest pay-TV company.
9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_HallCo_KLACorp	3	3	NA	Halliburton Co	KLA Corp	1	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578	2021-12-21 17:51:30	www.reuters.com	HallCo	KLACorp	3|3	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_HallCo_KLACorp_3|3	2129	352	0.0	2.0	1	9	0	9.649584407265335e-07	0	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** {Halliburton}mpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger *	True	Halliburton Co|KLA Corp	0	Halliburton	KLA	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger *
